Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Oct 30, 2025 11:00 PM;Oct 31, 2025 12:00 AM;50,590.01;50,698.33;108.32;33,400.46
Oct 31, 2025 12:00 AM;Oct 31, 2025 1:00 AM;47,524.63;47,965.52;440.89;31,223.32
Oct 31, 2025 1:00 AM;Oct 31, 2025 2:00 AM;45,687.69;46,612.74;925.05;30,326.62
Oct 31, 2025 2:00 AM;Oct 31, 2025 3:00 AM;44,364.20;46,185.91;1,821.72;28,814.50
Oct 31, 2025 3:00 AM;Oct 31, 2025 4:00 AM;44,303.80;46,004.98;1,701.18;28,397.96
Oct 31, 2025 4:00 AM;Oct 31, 2025 5:00 AM;45,412.78;46,122.58;709.81;29,726.53
Oct 31, 2025 5:00 AM;Oct 31, 2025 6:00 AM;48,319.12;48,341.34;22.22;31,695.21
Oct 31, 2025 6:00 AM;Oct 31, 2025 7:00 AM;52,862.38;52,891.15;28.76;35,099.37
Oct 31, 2025 7:00 AM;Oct 31, 2025 8:00 AM;57,193.82;57,194.98;1.16;37,212.85
Oct 31, 2025 8:00 AM;Oct 31, 2025 9:00 AM;59,386.96;59,516.04;129.09;32,985.47
Oct 31, 2025 9:00 AM;Oct 31, 2025 10:00 AM;59,955.04;60,238.12;283.08;27,288.16
Oct 31, 2025 10:00 AM;Oct 31, 2025 11:00 AM;59,895.73;60,582.72;686.99;24,261.21
Oct 31, 2025 11:00 AM;Oct 31, 2025 12:00 PM;60,063.38;61,598.73;1,535.35;24,090.09
Oct 31, 2025 12:00 PM;Oct 31, 2025 1:00 PM;59,086.08;60,208.53;1,122.45;25,696.76
Oct 31, 2025 1:00 PM;Oct 31, 2025 2:00 PM;57,909.52;58,917.23;1,007.71;28,944.21
Oct 31, 2025 2:00 PM;Oct 31, 2025 3:00 PM;56,627.22;56,895.93;268.71;33,214.91
Oct 31, 2025 3:00 PM;Oct 31, 2025 4:00 PM;56,438.23;56,451.20;12.97;37,458.25
Oct 31, 2025 4:00 PM;Oct 31, 2025 5:00 PM;57,610.79;57,674.26;63.46;39,138.00
Oct 31, 2025 5:00 PM;Oct 31, 2025 6:00 PM;60,245.92;60,256.49;10.57;38,908.24
Oct 31, 2025 6:00 PM;Oct 31, 2025 7:00 PM;59,798.07;59,915.72;117.65;35,664.64
Oct 31, 2025 7:00 PM;Oct 31, 2025 8:00 PM;57,787.12;58,010.23;223.11;32,972.10
Oct 31, 2025 8:00 PM;Oct 31, 2025 9:00 PM;55,187.98;55,437.30;249.33;30,271.59
Oct 31, 2025 9:00 PM;Oct 31, 2025 10:00 PM;52,995.26;53,724.98;729.72;26,506.18
Oct 31, 2025 10:00 PM;Oct 31, 2025 11:00 PM;49,956.54;50,522.43;565.89;23,919.26
Oct 31, 2025 11:00 PM;Nov 1, 2025 12:00 AM;46,331.95;46,951.86;619.92;21,580.91
Nov 1, 2025 12:00 AM;Nov 1, 2025 1:00 AM;43,922.68;44,600.53;677.86;19,007.72
Nov 1, 2025 1:00 AM;Nov 1, 2025 2:00 AM;41,942.14;42,765.52;823.38;17,506.53
Nov 1, 2025 2:00 AM;Nov 1, 2025 3:00 AM;41,317.81;42,801.16;1,483.35;17,970.82
Nov 1, 2025 3:00 AM;Nov 1, 2025 4:00 AM;40,602.59;41,918.03;1,315.44;17,633.40
Nov 1, 2025 4:00 AM;Nov 1, 2025 5:00 AM;39,367.73;41,073.57;1,705.85;15,461.66
Nov 1, 2025 5:00 AM;Nov 1, 2025 6:00 AM;39,695.97;41,623.33;1,927.36;14,738.39
Nov 1, 2025 6:00 AM;Nov 1, 2025 7:00 AM;42,392.69;44,527.64;2,134.95;14,906.08
Nov 1, 2025 7:00 AM;Nov 1, 2025 8:00 AM;43,943.56;46,149.50;2,205.95;14,139.75
Nov 1, 2025 8:00 AM;Nov 1, 2025 9:00 AM;46,725.18;50,396.85;3,671.67;10,177.32
Nov 1, 2025 9:00 AM;Nov 1, 2025 10:00 AM;49,304.42;54,027.84;4,723.43;6,023.58
Nov 1, 2025 10:00 AM;Nov 1, 2025 11:00 AM;49,961.35;53,260.07;3,298.72;5,096.04
Nov 1, 2025 11:00 AM;Nov 1, 2025 12:00 PM;51,910.13;56,916.66;5,006.53;7,303.04
Nov 1, 2025 12:00 PM;Nov 1, 2025 1:00 PM;52,442.26;57,403.73;4,961.47;9,968.31
Nov 1, 2025 1:00 PM;Nov 1, 2025 2:00 PM;50,982.47;54,056.95;3,074.48;13,425.27
Nov 1, 2025 2:00 PM;Nov 1, 2025 3:00 PM;51,351.55;52,543.58;1,192.03;16,418.54
Nov 1, 2025 3:00 PM;Nov 1, 2025 4:00 PM;53,022.85;53,141.47;118.62;19,866.54
Nov 1, 2025 4:00 PM;Nov 1, 2025 5:00 PM;54,533.59;54,692.27;158.68;22,935.07
Nov 1, 2025 5:00 PM;Nov 1, 2025 6:00 PM;56,454.42;56,496.56;42.14;26,678.18
Nov 1, 2025 6:00 PM;Nov 1, 2025 7:00 PM;56,740.01;56,783.63;43.62;26,774.66
Nov 1, 2025 7:00 PM;Nov 1, 2025 8:00 PM;54,890.09;55,011.06;120.97;25,593.93
Nov 1, 2025 8:00 PM;Nov 1, 2025 9:00 PM;52,246.24;52,459.92;213.67;23,458.98
Nov 1, 2025 9:00 PM;Nov 1, 2025 10:00 PM;49,765.70;50,160.99;395.28;23,127.53
Nov 1, 2025 10:00 PM;Nov 1, 2025 11:00 PM;47,420.87;47,621.24;200.36;24,149.34
Nov 1, 2025 11:00 PM;Nov 2, 2025 12:00 AM;43,598.05;44,133.76;535.71;20,397.79
Nov 2, 2025 12:00 AM;Nov 2, 2025 1:00 AM;40,658.48;41,925.08;1,266.60;18,952.49
Nov 2, 2025 1:00 AM;Nov 2, 2025 2:00 AM;38,686.79;41,003.44;2,316.65;17,603.55
Nov 2, 2025 2:00 AM;Nov 2, 2025 3:00 AM;37,798.09;40,745.78;2,947.68;16,701.97
Nov 2, 2025 3:00 AM;Nov 2, 2025 4:00 AM;37,523.15;40,474.72;2,951.57;17,070.11
Nov 2, 2025 4:00 AM;Nov 2, 2025 5:00 AM;37,891.45;39,836.48;1,945.03;18,097.02
Nov 2, 2025 5:00 AM;Nov 2, 2025 6:00 AM;38,539.58;39,590.08;1,050.49;19,557.42
Nov 2, 2025 6:00 AM;Nov 2, 2025 7:00 AM;39,776.20;40,556.71;780.51;20,537.62
Nov 2, 2025 7:00 AM;Nov 2, 2025 8:00 AM;41,458.30;41,665.08;206.78;22,844.85
Nov 2, 2025 8:00 AM;Nov 2, 2025 9:00 AM;44,816.64;44,912.76;96.12;25,730.47
Nov 2, 2025 9:00 AM;Nov 2, 2025 10:00 AM;48,064.12;48,142.58;78.45;27,424.70
Nov 2, 2025 10:00 AM;Nov 2, 2025 11:00 AM;50,154.57;50,716.27;561.70;27,406.51
Nov 2, 2025 11:00 AM;Nov 2, 2025 12:00 PM;51,611.33;52,472.45;861.11;28,623.18
Nov 2, 2025 12:00 PM;Nov 2, 2025 1:00 PM;51,644.98;53,015.42;1,370.44;29,122.28
Nov 2, 2025 1:00 PM;Nov 2, 2025 2:00 PM;50,160.15;50,962.92;802.77;30,546.16
Nov 2, 2025 2:00 PM;Nov 2, 2025 3:00 PM;49,521.58;49,586.61;65.03;33,342.56
Nov 2, 2025 3:00 PM;Nov 2, 2025 4:00 PM;49,612.71;49,636.61;23.89;36,725.41
Nov 2, 2025 4:00 PM;Nov 2, 2025 5:00 PM;50,439.32;50,447.99;8.68;38,279.74
Nov 2, 2025 5:00 PM;Nov 2, 2025 6:00 PM;54,422.04;54,434.02;11.99;41,056.95
Nov 2, 2025 6:00 PM;Nov 2, 2025 7:00 PM;55,280.65;55,289.28;8.63;40,267.18
Nov 2, 2025 7:00 PM;Nov 2, 2025 8:00 PM;53,381.53;53,411.19;29.66;37,038.99
Nov 2, 2025 8:00 PM;Nov 2, 2025 9:00 PM;51,117.96;51,194.89;76.93;33,791.99
Nov 2, 2025 9:00 PM;Nov 2, 2025 10:00 PM;48,752.36;48,785.76;33.39;31,353.26
Nov 2, 2025 10:00 PM;Nov 2, 2025 11:00 PM;46,542.95;46,578.00;35.05;28,924.77
Nov 2, 2025 11:00 PM;Nov 3, 2025 12:00 AM;43,569.52;43,966.26;396.74;25,114.65
Nov 3, 2025 12:00 AM;Nov 3, 2025 1:00 AM;41,417.75;42,804.60;1,386.85;22,135.61
Nov 3, 2025 1:00 AM;Nov 3, 2025 2:00 AM;40,645.29;44,166.69;3,521.41;20,324.29
Nov 3, 2025 2:00 AM;Nov 3, 2025 3:00 AM;40,444.51;44,995.93;4,551.42;19,462.99
Nov 3, 2025 3:00 AM;Nov 3, 2025 4:00 AM;40,914.41;45,710.72;4,796.30;19,322.65
Nov 3, 2025 4:00 AM;Nov 3, 2025 5:00 AM;42,593.33;46,982.64;4,389.31;20,488.94
Nov 3, 2025 5:00 AM;Nov 3, 2025 6:00 AM;46,936.20;49,378.42;2,442.22;24,487.76
Nov 3, 2025 6:00 AM;Nov 3, 2025 7:00 AM;55,872.19;56,411.02;538.82;31,463.57
Nov 3, 2025 7:00 AM;Nov 3, 2025 8:00 AM;61,220.72;61,233.30;12.58;34,495.01
Nov 3, 2025 8:00 AM;Nov 3, 2025 9:00 AM;64,213.68;64,219.51;5.82;33,171.51
Nov 3, 2025 9:00 AM;Nov 3, 2025 10:00 AM;64,739.05;64,863.22;124.17;27,473.84
Nov 3, 2025 10:00 AM;Nov 3, 2025 11:00 AM;64,811.09;65,195.24;384.15;22,413.70
Nov 3, 2025 11:00 AM;Nov 3, 2025 12:00 PM;64,931.48;66,593.91;1,662.42;19,314.13
Nov 3, 2025 12:00 PM;Nov 3, 2025 1:00 PM;64,469.46;67,125.34;2,655.89;17,338.80
Nov 3, 2025 1:00 PM;Nov 3, 2025 2:00 PM;64,053.00;66,482.29;2,429.30;18,751.20
Nov 3, 2025 2:00 PM;Nov 3, 2025 3:00 PM;63,118.31;64,224.35;1,106.04;22,768.97
Nov 3, 2025 3:00 PM;Nov 3, 2025 4:00 PM;62,774.20;63,064.76;290.56;27,810.02
Nov 3, 2025 4:00 PM;Nov 3, 2025 5:00 PM;63,908.98;63,920.58;11.60;33,836.32
Nov 3, 2025 5:00 PM;Nov 3, 2025 6:00 PM;67,356.73;67,366.90;10.18;36,558.46
Nov 3, 2025 6:00 PM;Nov 3, 2025 7:00 PM;68,011.25;68,037.18;25.93;34,981.26
Nov 3, 2025 7:00 PM;Nov 3, 2025 8:00 PM;67,134.55;67,221.76;87.22;33,081.79
Nov 3, 2025 8:00 PM;Nov 3, 2025 9:00 PM;63,680.49;64,101.35;420.86;29,725.44
Nov 3, 2025 9:00 PM;Nov 3, 2025 10:00 PM;59,946.72;61,366.73;1,420.00;27,447.09
Nov 3, 2025 10:00 PM;Nov 3, 2025 11:00 PM;56,145.92;58,199.82;2,053.90;26,521.99
Nov 3, 2025 11:00 PM;Nov 4, 2025 12:00 AM;52,808.03;55,801.42;2,993.39;23,843.81
Nov 4, 2025 12:00 AM;Nov 4, 2025 1:00 AM;48,667.99;52,562.60;3,894.61;20,243.11
Nov 4, 2025 1:00 AM;Nov 4, 2025 2:00 AM;46,973.17;50,661.24;3,688.07;19,834.02
Nov 4, 2025 2:00 AM;Nov 4, 2025 3:00 AM;46,297.87;50,117.53;3,819.65;20,230.05
Nov 4, 2025 3:00 AM;Nov 4, 2025 4:00 AM;46,594.85;50,013.90;3,419.05;21,177.51
Nov 4, 2025 4:00 AM;Nov 4, 2025 5:00 AM;48,075.38;51,518.63;3,443.25;22,739.51
Nov 4, 2025 5:00 AM;Nov 4, 2025 6:00 AM;51,615.58;53,625.26;2,009.68;25,718.03
Nov 4, 2025 6:00 AM;Nov 4, 2025 7:00 AM;59,144.30;59,216.12;71.82;33,330.09
Nov 4, 2025 7:00 AM;Nov 4, 2025 8:00 AM;63,545.63;63,551.11;5.48;37,307.34
Nov 4, 2025 8:00 AM;Nov 4, 2025 9:00 AM;64,986.06;65,087.35;101.29;33,202.36
Nov 4, 2025 9:00 AM;Nov 4, 2025 10:00 AM;64,805.69;65,169.12;363.43;26,951.98
Nov 4, 2025 10:00 AM;Nov 4, 2025 11:00 AM;65,240.70;66,183.82;943.12;22,673.36
Nov 4, 2025 11:00 AM;Nov 4, 2025 12:00 PM;64,063.21;65,897.32;1,834.11;18,951.43
Nov 4, 2025 12:00 PM;Nov 4, 2025 1:00 PM;62,817.54;64,967.55;2,150.01;18,173.94
Nov 4, 2025 1:00 PM;Nov 4, 2025 2:00 PM;61,514.82;63,391.59;1,876.77;20,450.14
Nov 4, 2025 2:00 PM;Nov 4, 2025 3:00 PM;60,875.06;61,551.79;676.72;27,150.32
Nov 4, 2025 3:00 PM;Nov 4, 2025 4:00 PM;61,382.90;61,396.76;13.86;36,026.99
Nov 4, 2025 4:00 PM;Nov 4, 2025 5:00 PM;62,964.23;62,971.07;6.83;42,086.01
Nov 4, 2025 5:00 PM;Nov 4, 2025 6:00 PM;66,558.52;66,568.31;9.79;43,114.29
Nov 4, 2025 6:00 PM;Nov 4, 2025 7:00 PM;67,720.52;67,851.85;131.33;40,783.22
Nov 4, 2025 7:00 PM;Nov 4, 2025 8:00 PM;66,660.77;66,979.03;318.26;37,984.29
Nov 4, 2025 8:00 PM;Nov 4, 2025 9:00 PM;63,014.24;63,500.69;486.45;33,298.27
Nov 4, 2025 9:00 PM;Nov 4, 2025 10:00 PM;59,182.88;60,176.21;993.33;29,387.07
Nov 4, 2025 10:00 PM;Nov 4, 2025 11:00 PM;55,169.74;56,402.76;1,233.02;26,374.15
Nov 4, 2025 11:00 PM;Nov 5, 2025 12:00 AM;51,391.87;54,348.08;2,956.21;22,604.64
Nov 5, 2025 12:00 AM;Nov 5, 2025 1:00 AM;48,712.83;52,846.71;4,133.88;19,845.52
Nov 5, 2025 1:00 AM;Nov 5, 2025 2:00 AM;46,617.04;50,561.85;3,944.81;19,046.62
Nov 5, 2025 2:00 AM;Nov 5, 2025 3:00 AM;45,488.59;49,631.45;4,142.86;18,746.59
Nov 5, 2025 3:00 AM;Nov 5, 2025 4:00 AM;46,026.61;50,170.80;4,144.19;19,731.64
Nov 5, 2025 4:00 AM;Nov 5, 2025 5:00 AM;47,810.19;51,639.78;3,829.59;21,217.67
Nov 5, 2025 5:00 AM;Nov 5, 2025 6:00 AM;52,290.45;55,105.11;2,814.65;25,258.92
Nov 5, 2025 6:00 AM;Nov 5, 2025 7:00 AM;61,272.78;61,875.90;603.12;32,943.30
Nov 5, 2025 7:00 AM;Nov 5, 2025 8:00 AM;65,140.66;65,149.98;9.32;36,998.67
Nov 5, 2025 8:00 AM;Nov 5, 2025 9:00 AM;67,068.09;67,083.03;14.94;33,964.27
Nov 5, 2025 9:00 AM;Nov 5, 2025 10:00 AM;66,171.54;66,758.89;587.35;27,168.53
Nov 5, 2025 10:00 AM;Nov 5, 2025 11:00 AM;64,730.27;66,267.43;1,537.16;23,032.73
Nov 5, 2025 11:00 AM;Nov 5, 2025 12:00 PM;63,853.83;66,104.99;2,251.17;21,678.70
Nov 5, 2025 12:00 PM;Nov 5, 2025 1:00 PM;62,920.25;65,503.28;2,583.04;23,263.93
Nov 5, 2025 1:00 PM;Nov 5, 2025 2:00 PM;61,104.91;63,104.70;1,999.79;27,333.99
Nov 5, 2025 2:00 PM;Nov 5, 2025 3:00 PM;59,850.34;60,505.38;655.04;33,728.20
Nov 5, 2025 3:00 PM;Nov 5, 2025 4:00 PM;61,294.91;61,412.80;117.89;43,749.32
Nov 5, 2025 4:00 PM;Nov 5, 2025 5:00 PM;62,769.93;62,779.42;9.49;49,301.83
Nov 5, 2025 5:00 PM;Nov 5, 2025 6:00 PM;66,215.17;66,375.39;160.22;49,878.00
Nov 5, 2025 6:00 PM;Nov 5, 2025 7:00 PM;66,897.53;67,193.71;296.18;47,596.26
Nov 5, 2025 7:00 PM;Nov 5, 2025 8:00 PM;65,731.55;65,902.37;170.82;44,945.05
Nov 5, 2025 8:00 PM;Nov 5, 2025 9:00 PM;62,152.90;62,206.47;53.57;41,857.66
Nov 5, 2025 9:00 PM;Nov 5, 2025 10:00 PM;57,928.36;58,020.59;92.23;37,970.90
Nov 5, 2025 10:00 PM;Nov 5, 2025 11:00 PM;53,787.57;54,089.81;302.25;34,832.91
Nov 5, 2025 11:00 PM;Nov 6, 2025 12:00 AM;50,270.45;51,470.32;1,199.87;32,308.67
Nov 6, 2025 12:00 AM;Nov 6, 2025 1:00 AM;47,845.40;50,083.02;2,237.61;30,244.88
Nov 6, 2025 1:00 AM;Nov 6, 2025 2:00 AM;46,019.01;49,138.70;3,119.68;29,498.82
Nov 6, 2025 2:00 AM;Nov 6, 2025 3:00 AM;45,519.27;48,156.87;2,637.60;29,362.60
Nov 6, 2025 3:00 AM;Nov 6, 2025 4:00 AM;45,903.40;48,540.24;2,636.84;30,456.04
Nov 6, 2025 4:00 AM;Nov 6, 2025 5:00 AM;47,388.75;49,427.68;2,038.93;32,906.10
Nov 6, 2025 5:00 AM;Nov 6, 2025 6:00 AM;51,273.37;51,931.41;658.04;37,908.02
Nov 6, 2025 6:00 AM;Nov 6, 2025 7:00 AM;59,738.02;59,938.64;200.62;46,422.81
Nov 6, 2025 7:00 AM;Nov 6, 2025 8:00 AM;64,320.04;64,329.66;9.61;50,301.68
Nov 6, 2025 8:00 AM;Nov 6, 2025 9:00 AM;66,250.56;66,325.47;74.91;48,004.41
Nov 6, 2025 9:00 AM;Nov 6, 2025 10:00 AM;65,859.20;66,245.59;386.39;41,848.00
Nov 6, 2025 10:00 AM;Nov 6, 2025 11:00 AM;65,495.77;66,018.47;522.70;38,054.32
Nov 6, 2025 11:00 AM;Nov 6, 2025 12:00 PM;64,655.05;65,289.81;634.76;35,297.56
Nov 6, 2025 12:00 PM;Nov 6, 2025 1:00 PM;63,661.56;64,475.70;814.13;34,884.64
Nov 6, 2025 1:00 PM;Nov 6, 2025 2:00 PM;62,212.88;62,765.46;552.58;36,559.06
Nov 6, 2025 2:00 PM;Nov 6, 2025 3:00 PM;61,307.35;61,548.89;241.54;41,862.22
Nov 6, 2025 3:00 PM;Nov 6, 2025 4:00 PM;61,937.94;62,015.93;77.99;50,399.87
Nov 6, 2025 4:00 PM;Nov 6, 2025 5:00 PM;63,310.77;63,335.06;24.29;54,363.33
Nov 6, 2025 5:00 PM;Nov 6, 2025 6:00 PM;66,826.67;66,830.56;3.89;54,552.63
Nov 6, 2025 6:00 PM;Nov 6, 2025 7:00 PM;67,061.35;67,070.68;9.33;52,036.79
Nov 6, 2025 7:00 PM;Nov 6, 2025 8:00 PM;66,025.23;66,081.07;55.83;49,555.04
Nov 6, 2025 8:00 PM;Nov 6, 2025 9:00 PM;63,047.97;63,138.84;90.88;46,459.97
Nov 6, 2025 9:00 PM;Nov 6, 2025 10:00 PM;59,389.54;59,930.70;541.16;43,718.47
Nov 6, 2025 10:00 PM;Nov 6, 2025 11:00 PM;55,776.46;57,294.02;1,517.56;41,449.76
Nov 6, 2025 11:00 PM;Nov 7, 2025 12:00 AM;51,296.40;54,053.84;2,757.43;38,158.20
Nov 7, 2025 12:00 AM;Nov 7, 2025 1:00 AM;48,452.85;50,924.92;2,472.07;36,511.18
Nov 7, 2025 1:00 AM;Nov 7, 2025 2:00 AM;46,748.63;50,242.15;3,493.53;35,595.55
Nov 7, 2025 2:00 AM;Nov 7, 2025 3:00 AM;46,163.53;50,064.41;3,900.87;35,327.41
Nov 7, 2025 3:00 AM;Nov 7, 2025 4:00 AM;46,827.46;50,622.22;3,794.76;36,628.11
Nov 7, 2025 4:00 AM;Nov 7, 2025 5:00 AM;48,061.60;51,519.54;3,457.94;38,846.83
Nov 7, 2025 5:00 AM;Nov 7, 2025 6:00 AM;51,686.56;53,481.17;1,794.61;42,830.95
Nov 7, 2025 6:00 AM;Nov 7, 2025 7:00 AM;59,346.23;59,582.12;235.88;50,820.44
Nov 7, 2025 7:00 AM;Nov 7, 2025 8:00 AM;64,632.24;64,638.46;6.22;55,976.79
Nov 7, 2025 8:00 AM;Nov 7, 2025 9:00 AM;66,828.15;66,834.14;5.99;55,995.23
Nov 7, 2025 9:00 AM;Nov 7, 2025 10:00 AM;66,441.20;66,451.24;10.04;51,847.20
Nov 7, 2025 10:00 AM;Nov 7, 2025 11:00 AM;66,968.51;67,277.76;309.25;49,473.07
Nov 7, 2025 11:00 AM;Nov 7, 2025 12:00 PM;66,512.05;66,928.17;416.11;47,355.89
Nov 7, 2025 12:00 PM;Nov 7, 2025 1:00 PM;65,911.99;66,587.14;675.15;46,848.64
Nov 7, 2025 1:00 PM;Nov 7, 2025 2:00 PM;64,214.70;64,806.11;591.41;47,790.33
Nov 7, 2025 2:00 PM;Nov 7, 2025 3:00 PM;62,911.48;63,075.38;163.90;51,290.37
Nov 7, 2025 3:00 PM;Nov 7, 2025 4:00 PM;62,856.59;62,863.28;6.69;57,320.95
Nov 7, 2025 4:00 PM;Nov 7, 2025 5:00 PM;63,929.61;63,936.29;6.68;61,800.83
Nov 7, 2025 5:00 PM;Nov 7, 2025 6:00 PM;66,262.49;66,272.27;9.78;64,138.23
Nov 7, 2025 6:00 PM;Nov 7, 2025 7:00 PM;65,404.65;65,411.22;6.58;62,925.69
Nov 7, 2025 7:00 PM;Nov 7, 2025 8:00 PM;62,982.71;62,992.64;9.93;60,272.52
Nov 7, 2025 8:00 PM;Nov 7, 2025 9:00 PM;59,463.84;59,480.60;16.76;56,668.20
Nov 7, 2025 9:00 PM;Nov 7, 2025 10:00 PM;55,616.12;55,638.43;22.31;52,904.21
Nov 7, 2025 10:00 PM;Nov 7, 2025 11:00 PM;52,433.04;52,490.24;57.20;49,974.44
Nov 7, 2025 11:00 PM;Nov 8, 2025 12:00 AM;49,414.62;50,313.51;898.89;47,238.79
Nov 8, 2025 12:00 AM;Nov 8, 2025 1:00 AM;46,489.12;47,422.24;933.12;44,577.73
Nov 8, 2025 1:00 AM;Nov 8, 2025 2:00 AM;44,622.98;46,664.95;2,041.97;42,814.46
Nov 8, 2025 2:00 AM;Nov 8, 2025 3:00 AM;43,456.37;46,376.06;2,919.69;41,588.73
Nov 8, 2025 3:00 AM;Nov 8, 2025 4:00 AM;43,075.99;45,883.28;2,807.29;41,194.02
Nov 8, 2025 4:00 AM;Nov 8, 2025 5:00 AM;43,288.96;45,955.16;2,666.20;41,433.83
Nov 8, 2025 5:00 AM;Nov 8, 2025 6:00 AM;44,187.36;46,887.50;2,700.14;42,438.94
Nov 8, 2025 6:00 AM;Nov 8, 2025 7:00 AM;46,002.88;48,014.93;2,012.04;44,229.72
Nov 8, 2025 7:00 AM;Nov 8, 2025 8:00 AM;48,779.18;49,291.06;511.88;46,771.18
Nov 8, 2025 8:00 AM;Nov 8, 2025 9:00 AM;52,030.09;52,046.60;16.50;48,045.93
Nov 8, 2025 9:00 AM;Nov 8, 2025 10:00 AM;54,461.45;54,527.00;65.56;47,451.76
Nov 8, 2025 10:00 AM;Nov 8, 2025 11:00 AM;55,637.13;55,905.30;268.17;46,104.33
Nov 8, 2025 11:00 AM;Nov 8, 2025 12:00 PM;56,790.90;57,403.87;612.97;45,795.31
Nov 8, 2025 12:00 PM;Nov 8, 2025 1:00 PM;56,795.96;57,610.74;814.77;45,844.89
Nov 8, 2025 1:00 PM;Nov 8, 2025 2:00 PM;54,799.39;55,097.98;298.59;45,435.58
Nov 8, 2025 2:00 PM;Nov 8, 2025 3:00 PM;53,741.77;53,791.08;49.31;47,630.65
Nov 8, 2025 3:00 PM;Nov 8, 2025 4:00 PM;53,892.04;53,905.03;12.99;51,140.52
Nov 8, 2025 4:00 PM;Nov 8, 2025 5:00 PM;55,297.80;55,301.89;4.10;54,465.53
Nov 8, 2025 5:00 PM;Nov 8, 2025 6:00 PM;58,010.01;58,013.26;3.25;57,152.09
Nov 8, 2025 6:00 PM;Nov 8, 2025 7:00 PM;57,650.62;57,656.08;5.47;56,515.61
Nov 8, 2025 7:00 PM;Nov 8, 2025 8:00 PM;55,595.06;55,674.80;79.74;54,331.87
Nov 8, 2025 8:00 PM;Nov 8, 2025 9:00 PM;52,224.12;52,283.50;59.38;50,713.08
Nov 8, 2025 9:00 PM;Nov 8, 2025 10:00 PM;49,665.97;49,874.52;208.55;47,880.35
Nov 8, 2025 10:00 PM;Nov 8, 2025 11:00 PM;47,877.41;48,150.34;272.93;45,987.60
Nov 8, 2025 11:00 PM;Nov 9, 2025 12:00 AM;45,045.51;46,096.65;1,051.14;43,297.89
Nov 9, 2025 12:00 AM;Nov 9, 2025 1:00 AM;42,612.37;44,255.33;1,642.96;40,968.24
Nov 9, 2025 1:00 AM;Nov 9, 2025 2:00 AM;40,262.32;43,275.13;3,012.81;38,638.36
Nov 9, 2025 2:00 AM;Nov 9, 2025 3:00 AM;38,608.37;42,693.18;4,084.81;36,894.39
Nov 9, 2025 3:00 AM;Nov 9, 2025 4:00 AM;38,247.93;42,567.31;4,319.38;36,345.12
Nov 9, 2025 4:00 AM;Nov 9, 2025 5:00 AM;38,555.68;43,290.46;4,734.78;36,500.35
Nov 9, 2025 5:00 AM;Nov 9, 2025 6:00 AM;38,985.58;43,626.44;4,640.86;36,815.82
Nov 9, 2025 6:00 AM;Nov 9, 2025 7:00 AM;40,324.97;44,301.48;3,976.50;38,119.40
Nov 9, 2025 7:00 AM;Nov 9, 2025 8:00 AM;42,360.94;44,301.75;1,940.81;40,066.24
Nov 9, 2025 8:00 AM;Nov 9, 2025 9:00 AM;45,642.28;46,277.60;635.32;42,219.74
Nov 9, 2025 9:00 AM;Nov 9, 2025 10:00 AM;48,721.78;49,252.38;530.60;43,324.83
Nov 9, 2025 10:00 AM;Nov 9, 2025 11:00 AM;51,000.74;51,866.36;865.62;43,906.93
Nov 9, 2025 11:00 AM;Nov 9, 2025 12:00 PM;53,400.35;54,212.91;812.56;45,176.37
Nov 9, 2025 12:00 PM;Nov 9, 2025 1:00 PM;53,810.79;54,849.12;1,038.33;45,341.90
Nov 9, 2025 1:00 PM;Nov 9, 2025 2:00 PM;52,527.56;53,300.38;772.82;44,769.96
Nov 9, 2025 2:00 PM;Nov 9, 2025 3:00 PM;51,598.05;51,859.35;261.30;45,554.42
Nov 9, 2025 3:00 PM;Nov 9, 2025 4:00 PM;51,654.54;51,763.70;109.16;47,892.77
Nov 9, 2025 4:00 PM;Nov 9, 2025 5:00 PM;52,786.67;52,800.27;13.61;50,460.97
Nov 9, 2025 5:00 PM;Nov 9, 2025 6:00 PM;55,948.06;55,951.38;3.31;53,594.98
Nov 9, 2025 6:00 PM;Nov 9, 2025 7:00 PM;55,949.83;55,953.94;4.10;53,168.11
Nov 9, 2025 7:00 PM;Nov 9, 2025 8:00 PM;54,134.92;54,219.00;84.09;50,816.88
Nov 9, 2025 8:00 PM;Nov 9, 2025 9:00 PM;51,935.90;52,158.61;222.71;48,407.76
Nov 9, 2025 9:00 PM;Nov 9, 2025 10:00 PM;49,792.02;50,083.18;291.16;46,372.99
Nov 9, 2025 10:00 PM;Nov 9, 2025 11:00 PM;48,391.63;48,978.01;586.37;44,919.69
Nov 9, 2025 11:00 PM;Nov 10, 2025 12:00 AM;45,415.68;46,809.49;1,393.80;41,882.55
Nov 10, 2025 12:00 AM;Nov 10, 2025 1:00 AM;42,958.89;44,270.51;1,311.62;39,444.99
Nov 10, 2025 1:00 AM;Nov 10, 2025 2:00 AM;41,290.00;43,784.67;2,494.67;37,772.26
Nov 10, 2025 2:00 AM;Nov 10, 2025 3:00 AM;40,803.72;44,331.29;3,527.57;37,089.49
