Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Feb 21, 2024 2:00 PM;Feb 21, 2024 3:00 PM;4,345.00;2,037.25;5,457.50;17,634.50;13,422.00;133.00;-;7,681.75;4,247.25;6,868.75;685.50;1,831.25
Feb 21, 2024 3:00 PM;Feb 21, 2024 4:00 PM;4,485.75;2,010.25;5,790.00;16,849.25;7,810.00;134.00;-;7,931.50;4,481.25;7,297.00;1,239.00;1,837.50
Feb 21, 2024 4:00 PM;Feb 21, 2024 5:00 PM;4,717.00;2,131.00;5,208.25;16,572.75;2,806.00;134.25;-;8,168.25;4,611.50;7,590.25;3,617.50;1,838.50
Feb 21, 2024 5:00 PM;Feb 21, 2024 6:00 PM;4,852.00;2,017.75;5,600.75;18,208.50;285.00;135.00;-;8,209.50;4,861.25;8,157.75;4,097.50;1,846.00
Feb 21, 2024 6:00 PM;Feb 21, 2024 7:00 PM;4,871.25;1,969.00;5,690.00;23,200.00;7.50;138.00;-;8,211.50;4,964.50;8,411.25;2,684.75;1,902.00
Feb 21, 2024 7:00 PM;Feb 21, 2024 8:00 PM;4,768.75;1,951.25;5,107.25;27,375.00;4.00;137.75;-;7,837.75;4,719.00;7,901.75;714.50;1,897.00
Feb 21, 2024 8:00 PM;Feb 21, 2024 9:00 PM;4,613.75;2,061.25;4,599.25;30,716.25;3.25;136.25;-;7,205.75;4,561.75;6,871.25;564.50;1,900.25
Feb 21, 2024 9:00 PM;Feb 21, 2024 10:00 PM;4,458.00;1,990.25;4,635.00;33,020.25;3.25;137.50;-;5,470.25;4,262.50;5,859.00;201.75;1,924.25
Feb 21, 2024 10:00 PM;Feb 21, 2024 11:00 PM;4,323.75;1,945.25;5,243.75;33,359.75;3.75;138.50;-;4,350.00;3,454.00;4,956.00;219.25;1,931.25
Feb 21, 2024 11:00 PM;Feb 22, 2024 12:00 AM;4,226.75;1,932.25;5,689.25;33,500.50;4.00;138.75;-;4,130.00;2,969.75;4,868.00;217.00;1,910.25
Feb 22, 2024 12:00 AM;Feb 22, 2024 1:00 AM;4,122.00;1,888.50;5,788.75;33,263.00;3.75;139.00;-;4,130.00;3,008.75;4,653.00;39.75;1,912.25
Feb 22, 2024 1:00 AM;Feb 22, 2024 2:00 AM;4,090.00;1,874.75;5,330.75;32,981.25;3.50;139.00;-;3,828.50;3,316.00;4,510.00;15.75;1,827.50
Feb 22, 2024 2:00 AM;Feb 22, 2024 3:00 AM;4,084.50;1,921.75;4,647.75;31,942.50;3.00;137.50;-;3,823.50;3,013.00;4,647.00;104.25;1,866.75
Feb 22, 2024 3:00 AM;Feb 22, 2024 4:00 AM;4,105.00;1,947.25;3,381.25;30,047.75;3.00;136.00;-;3,994.75;2,906.25;4,778.25;386.00;1,857.25
Feb 22, 2024 4:00 AM;Feb 22, 2024 5:00 AM;4,129.50;1,920.25;2,141.00;27,804.25;3.00;135.25;-;4,479.50;2,882.50;5,092.00;293.00;1,871.00
Feb 22, 2024 5:00 AM;Feb 22, 2024 6:00 AM;4,221.50;2,049.25;1,546.50;25,175.75;3.00;135.00;-;6,400.50;3,175.25;5,734.25;616.75;1,864.75
Feb 22, 2024 6:00 AM;Feb 22, 2024 7:00 AM;4,484.00;2,103.75;1,380.25;23,000.50;5.25;128.00;-;7,477.75;4,225.00;6,646.25;2,205.25;1,861.00
Feb 22, 2024 7:00 AM;Feb 22, 2024 8:00 AM;4,729.50;2,196.75;1,778.50;21,551.00;72.00;121.75;-;7,697.75;4,730.75;7,266.75;4,670.25;1,892.00
Feb 22, 2024 8:00 AM;Feb 22, 2024 9:00 AM;4,760.25;2,163.75;2,861.75;20,590.75;883.00;122.50;-;7,667.25;4,870.75;7,331.25;4,874.50;1,918.75
Feb 22, 2024 9:00 AM;Feb 22, 2024 10:00 AM;4,720.00;2,313.25;3,625.25;19,875.50;2,672.00;123.75;-;7,621.50;4,769.50;7,226.50;5,038.00;1,903.25
Feb 22, 2024 10:00 AM;Feb 22, 2024 11:00 AM;4,587.25;2,055.25;3,904.25;19,084.75;5,024.50;123.50;-;7,595.00;4,444.25;7,170.50;2,699.75;1,893.00
Feb 22, 2024 11:00 AM;Feb 22, 2024 12:00 PM;4,506.00;2,062.50;4,440.50;18,743.25;7,687.25;124.00;-;7,819.00;3,597.50;7,262.50;1,838.00;1,892.75
Feb 22, 2024 12:00 PM;Feb 22, 2024 1:00 PM;4,433.50;2,129.25;4,785.50;19,258.50;8,690.25;128.00;-;7,855.75;3,026.00;7,558.75;1,525.25;1,899.75
Feb 22, 2024 1:00 PM;Feb 22, 2024 2:00 PM;4,418.00;2,233.00;4,811.75;19,909.50;7,997.00;128.50;-;7,827.25;3,130.25;7,748.25;1,442.00;1,924.00
Feb 22, 2024 2:00 PM;Feb 22, 2024 3:00 PM;4,423.25;2,146.50;4,574.00;21,271.25;5,959.00;129.75;-;7,656.75;3,523.00;8,104.50;820.50;1,921.00
Feb 22, 2024 3:00 PM;Feb 22, 2024 4:00 PM;4,448.75;2,011.25;5,098.00;23,376.25;3,247.00;130.75;-;7,781.50;3,439.00;7,832.25;792.25;1,906.25
Feb 22, 2024 4:00 PM;Feb 22, 2024 5:00 PM;4,557.25;1,992.00;5,684.75;26,458.25;1,257.75;135.25;-;7,674.50;2,937.75;7,618.50;259.75;1,930.00
Feb 22, 2024 5:00 PM;Feb 22, 2024 6:00 PM;4,697.75;2,170.50;5,841.75;30,987.50;129.25;140.25;-;7,288.00;2,790.00;7,480.75;568.75;1,924.25
Feb 22, 2024 6:00 PM;Feb 22, 2024 7:00 PM;4,723.75;2,077.50;5,727.00;34,845.75;5.50;137.25;-;7,182.00;2,961.00;7,345.75;603.25;1,911.75
Feb 22, 2024 7:00 PM;Feb 22, 2024 8:00 PM;4,655.75;2,039.00;5,434.75;38,355.75;4.00;136.75;-;7,056.25;2,669.75;6,826.50;669.50;1,906.25
Feb 22, 2024 8:00 PM;Feb 22, 2024 9:00 PM;4,513.50;1,936.50;5,199.50;41,179.25;3.00;136.00;-;5,144.75;2,310.00;5,907.25;377.50;1,867.75
Feb 22, 2024 9:00 PM;Feb 22, 2024 10:00 PM;4,372.25;1,953.25;5,360.25;42,910.75;3.00;137.25;-;4,176.00;2,129.25;5,330.25;452.50;1,852.50
Feb 22, 2024 10:00 PM;Feb 22, 2024 11:00 PM;4,249.75;1,891.75;5,215.75;42,987.75;4.00;138.25;-;4,135.50;2,086.50;5,387.50;147.75;1,840.50
Feb 22, 2024 11:00 PM;Feb 23, 2024 12:00 AM;4,162.75;1,909.50;5,153.50;43,391.50;3.00;139.75;-;4,117.25;2,051.75;5,341.00;268.50;1,841.75
Feb 23, 2024 12:00 AM;Feb 23, 2024 1:00 AM;4,082.50;1,856.75;4,367.75;42,879.00;3.75;139.00;-;4,134.00;2,056.25;5,167.50;74.25;1,886.75
Feb 23, 2024 1:00 AM;Feb 23, 2024 2:00 AM;4,057.00;1,888.00;3,527.25;42,320.00;4.00;139.00;-;4,136.25;2,294.75;4,887.25;79.50;1,829.00
Feb 23, 2024 2:00 AM;Feb 23, 2024 3:00 AM;4,055.25;1,855.75;3,648.25;42,505.00;4.00;139.00;-;4,116.00;2,483.00;5,112.75;26.25;1,823.75
Feb 23, 2024 3:00 AM;Feb 23, 2024 4:00 AM;4,055.75;1,836.00;4,680.50;41,443.25;3.75;138.25;-;4,122.00;2,437.75;5,245.25;23.25;1,815.75
Feb 23, 2024 4:00 AM;Feb 23, 2024 5:00 AM;4,060.75;1,859.00;4,642.50;39,831.25;3.50;139.50;-;4,134.50;2,545.00;5,589.75;25.00;1,820.50
Feb 23, 2024 5:00 AM;Feb 23, 2024 6:00 AM;4,041.25;1,863.50;4,824.25;38,592.25;3.25;137.50;-;4,153.75;2,492.00;6,038.25;32.75;1,817.75
Feb 23, 2024 6:00 AM;Feb 23, 2024 7:00 AM;4,337.75;1,920.25;4,156.75;37,499.00;5.25;120.00;-;4,910.75;2,734.25;7,678.75;404.00;1,842.00
Feb 23, 2024 7:00 AM;Feb 23, 2024 8:00 AM;4,571.00;2,016.75;4,237.00;34,303.25;397.50;117.00;-;6,371.25;3,090.75;8,820.50;2,463.50;1,857.25
Feb 23, 2024 8:00 AM;Feb 23, 2024 9:00 AM;4,696.75;2,035.00;3,766.75;30,151.75;3,426.00;117.75;-;6,813.25;3,216.75;9,054.50;4,173.50;1,843.25
Feb 23, 2024 9:00 AM;Feb 23, 2024 10:00 AM;4,642.50;1,941.75;3,150.75;30,119.00;8,147.50;120.00;-;7,079.25;3,631.75;8,974.50;1,952.25;1,813.75
Feb 23, 2024 10:00 AM;Feb 23, 2024 11:00 AM;4,506.75;2,033.75;3,241.00;30,673.50;11,393.00;119.00;-;5,982.75;3,201.25;8,556.50;805.50;1,822.25
Feb 23, 2024 11:00 AM;Feb 23, 2024 12:00 PM;4,414.75;2,071.75;3,506.75;30,323.50;13,335.25;120.25;-;6,094.50;2,882.75;8,138.25;494.50;1,848.25
Feb 23, 2024 12:00 PM;Feb 23, 2024 1:00 PM;4,342.25;2,014.00;3,369.00;29,199.50;13,380.50;120.00;-;6,698.00;2,841.50;7,972.00;637.50;1,881.25
Feb 23, 2024 1:00 PM;Feb 23, 2024 2:00 PM;4,334.25;1,961.75;3,195.75;27,831.75;12,349.00;120.75;-;6,794.00;2,759.50;7,835.75;451.50;1,883.00
Feb 23, 2024 2:00 PM;Feb 23, 2024 3:00 PM;4,322.00;1,949.25;3,312.75;26,234.25;10,509.50;121.00;-;6,901.50;2,905.25;7,941.50;406.75;1,870.25
Feb 23, 2024 3:00 PM;Feb 23, 2024 4:00 PM;4,408.50;2,004.00;3,700.50;25,540.25;7,367.25;123.00;-;6,364.00;2,958.75;8,649.00;505.75;1,860.00
Feb 23, 2024 4:00 PM;Feb 23, 2024 5:00 PM;4,598.00;2,089.00;4,027.50;22,564.00;3,547.75;122.50;-;7,104.50;3,646.50;8,804.00;1,297.75;1,900.50
Feb 23, 2024 5:00 PM;Feb 23, 2024 6:00 PM;4,770.50;2,147.50;4,156.25;20,368.00;540.75;122.00;-;7,344.75;4,243.00;8,954.00;2,938.25;1,894.75
Feb 23, 2024 6:00 PM;Feb 23, 2024 7:00 PM;4,901.75;2,237.50;4,260.75;20,345.00;9.25;122.00;-;7,520.25;4,479.50;8,902.75;5,069.25;1,877.25
Feb 23, 2024 7:00 PM;Feb 23, 2024 8:00 PM;4,916.25;2,292.25;3,536.50;20,263.50;9.75;122.50;-;7,697.00;4,282.25;8,635.00;5,258.50;1,883.00
Feb 23, 2024 8:00 PM;Feb 23, 2024 9:00 PM;4,840.25;2,314.00;4,034.75;18,663.00;5.00;123.75;-;7,694.50;3,755.00;8,538.50;4,300.00;1,887.50
Feb 23, 2024 9:00 PM;Feb 23, 2024 10:00 PM;4,712.75;2,353.75;3,897.50;17,727.00;5.50;122.75;-;7,703.25;3,658.75;8,347.50;3,259.00;1,921.00
Feb 23, 2024 10:00 PM;Feb 23, 2024 11:00 PM;4,577.25;2,392.25;4,426.00;16,238.25;4.00;123.00;-;7,693.75;3,266.75;7,788.25;3,122.75;1,945.50
Feb 23, 2024 11:00 PM;Feb 24, 2024 12:00 AM;4,492.25;2,299.00;3,496.75;14,643.25;3.50;124.00;-;7,702.50;2,622.75;7,347.25;3,323.75;1,931.50
Feb 24, 2024 12:00 AM;Feb 24, 2024 1:00 AM;4,356.50;2,107.75;2,976.25;13,309.75;3.25;123.75;-;7,671.25;2,477.25;7,136.25;719.50;1,936.00
Feb 24, 2024 1:00 AM;Feb 24, 2024 2:00 AM;4,256.50;2,164.50;2,741.00;12,927.50;3.00;124.00;-;7,662.25;2,470.75;6,892.25;439.75;1,916.25
Feb 24, 2024 2:00 AM;Feb 24, 2024 3:00 AM;4,203.25;2,183.00;2,291.75;12,659.00;4.00;123.25;-;7,573.75;2,018.00;6,395.75;73.25;1,898.75
Feb 24, 2024 3:00 AM;Feb 24, 2024 4:00 AM;4,186.25;2,140.00;2,307.50;12,052.75;4.00;123.00;-;7,436.00;1,919.25;6,461.50;95.25;1,891.00
Feb 24, 2024 4:00 AM;Feb 24, 2024 5:00 AM;4,202.50;2,060.25;2,599.50;11,606.75;4.00;121.00;-;7,518.00;2,010.75;6,620.00;121.50;1,900.25
Feb 24, 2024 5:00 AM;Feb 24, 2024 6:00 AM;4,262.75;2,145.00;2,669.00;11,722.50;4.00;121.00;-;7,671.75;2,153.75;6,784.50;155.50;1,893.25
Feb 24, 2024 6:00 AM;Feb 24, 2024 7:00 AM;4,444.00;2,113.00;2,197.50;12,240.50;6.50;121.00;-;7,754.00;2,408.25;6,795.75;294.75;1,893.50
Feb 24, 2024 7:00 AM;Feb 24, 2024 8:00 AM;4,608.75;2,103.00;2,268.00;12,731.50;1,017.50;120.25;-;7,817.25;2,568.00;6,859.00;328.50;1,907.00
Feb 24, 2024 8:00 AM;Feb 24, 2024 9:00 AM;4,668.50;2,141.25;2,322.50;12,914.75;5,850.50;120.50;-;7,786.75;2,559.25;6,849.25;963.25;1,907.25
Feb 24, 2024 9:00 AM;Feb 24, 2024 10:00 AM;4,628.50;2,101.50;2,319.00;11,785.75;12,513.75;120.00;-;7,658.00;2,303.75;6,825.50;1,098.75;1,927.75
Feb 24, 2024 10:00 AM;Feb 24, 2024 11:00 AM;4,477.50;2,078.50;2,334.75;11,219.00;18,667.75;119.00;-;7,109.50;2,091.25;6,523.00;329.50;1,919.75
Feb 24, 2024 11:00 AM;Feb 24, 2024 12:00 PM;4,368.00;2,097.50;2,334.25;13,035.25;22,678.00;121.00;-;5,987.75;1,993.50;5,915.00;101.50;1,924.00
Feb 24, 2024 12:00 PM;Feb 24, 2024 1:00 PM;4,277.25;2,152.00;2,251.00;14,617.25;23,515.25;120.50;-;5,020.75;1,862.25;5,776.25;150.50;1,922.50
Feb 24, 2024 1:00 PM;Feb 24, 2024 2:00 PM;4,249.50;2,175.00;2,077.00;16,095.25;21,410.50;121.50;-;4,640.00;1,692.25;5,718.75;70.50;1,921.50
Feb 24, 2024 2:00 PM;Feb 24, 2024 3:00 PM;4,251.50;2,101.50;1,724.25;17,459.25;17,446.75;120.75;-;5,479.25;1,675.25;5,724.75;74.50;1,925.50
Feb 24, 2024 3:00 PM;Feb 24, 2024 4:00 PM;4,298.00;2,082.25;1,572.00;17,675.75;11,999.75;119.00;-;6,178.25;1,700.50;5,911.75;92.00;1,925.75
Feb 24, 2024 4:00 PM;Feb 24, 2024 5:00 PM;4,507.75;2,051.50;2,162.75;16,416.00;5,422.75;119.25;-;7,448.75;1,956.50;6,847.50;649.75;1,941.00
Feb 24, 2024 5:00 PM;Feb 24, 2024 6:00 PM;4,760.25;2,095.00;2,668.25;15,919.75;727.25;119.25;-;8,181.75;2,319.00;7,031.75;2,108.50;1,945.25
Feb 24, 2024 6:00 PM;Feb 24, 2024 7:00 PM;4,846.75;2,078.00;3,383.75;16,268.50;10.25;119.00;-;8,476.25;2,413.00;7,183.75;3,402.75;1,956.00
Feb 24, 2024 7:00 PM;Feb 24, 2024 8:00 PM;4,842.50;2,121.50;3,605.00;16,701.75;7.25;119.75;-;8,515.50;2,416.00;7,172.75;2,885.25;1,944.75
Feb 24, 2024 8:00 PM;Feb 24, 2024 9:00 PM;4,727.75;2,111.50;4,174.75;16,991.25;5.75;120.75;-;8,264.75;2,354.25;7,125.50;2,223.50;1,971.00
Feb 24, 2024 9:00 PM;Feb 24, 2024 10:00 PM;4,564.00;2,003.00;4,381.00;18,110.25;4.75;120.00;-;8,105.50;2,364.00;6,931.00;1,048.50;1,959.75
Feb 24, 2024 10:00 PM;Feb 24, 2024 11:00 PM;4,428.00;2,001.25;4,430.50;18,170.00;3.50;120.50;-;7,710.75;2,190.00;6,824.25;314.00;1,879.75
Feb 24, 2024 11:00 PM;Feb 25, 2024 12:00 AM;4,308.25;2,009.50;4,343.00;18,717.75;4.00;121.25;-;7,156.50;1,928.25;6,525.50;271.75;1,877.25
Feb 25, 2024 12:00 AM;Feb 25, 2024 1:00 AM;4,225.75;1,985.25;4,083.75;19,846.25;4.00;121.00;-;6,974.50;1,951.75;6,126.50;180.50;1,915.50
Feb 25, 2024 1:00 AM;Feb 25, 2024 2:00 AM;4,193.25;1,989.25;3,820.50;20,447.00;3.50;121.00;-;6,757.50;1,973.00;6,038.75;27.00;1,931.75
Feb 25, 2024 2:00 AM;Feb 25, 2024 3:00 AM;4,160.25;2,018.25;3,313.50;19,693.00;3.00;120.75;-;6,557.25;1,918.50;6,129.50;40.25;1,977.00
Feb 25, 2024 3:00 AM;Feb 25, 2024 4:00 AM;4,151.50;1,987.00;2,864.00;18,792.50;4.00;120.50;-;6,473.75;1,909.50;6,106.00;19.25;1,984.50
Feb 25, 2024 4:00 AM;Feb 25, 2024 5:00 AM;4,175.50;1,982.25;2,018.00;18,396.25;3.25;120.25;-;6,558.00;1,924.75;6,030.00;155.00;1,960.50
Feb 25, 2024 5:00 AM;Feb 25, 2024 6:00 AM;4,226.75;1,964.50;1,721.25;18,423.25;3.75;119.50;-;6,633.25;1,967.00;6,000.75;118.75;1,943.50
Feb 25, 2024 6:00 AM;Feb 25, 2024 7:00 AM;4,353.00;1,953.75;1,829.00;18,505.25;7.00;119.25;-;6,638.00;1,965.00;6,105.75;325.50;1,893.25
Feb 25, 2024 7:00 AM;Feb 25, 2024 8:00 AM;4,498.00;1,979.00;1,483.25;18,139.00;969.75;120.25;-;7,127.50;1,905.75;6,219.00;270.75;1,850.75
Feb 25, 2024 8:00 AM;Feb 25, 2024 9:00 AM;4,559.50;1,989.75;1,082.75;17,059.00;5,966.25;119.50;-;7,143.25;1,898.75;6,254.25;146.25;1,844.00
Feb 25, 2024 9:00 AM;Feb 25, 2024 10:00 AM;4,497.25;2,057.50;771.75;14,559.75;12,908.25;116.75;-;7,161.75;1,873.75;6,187.75;434.00;1,848.25
Feb 25, 2024 10:00 AM;Feb 25, 2024 11:00 AM;4,455.25;2,050.50;595.50;12,574.75;19,471.75;117.25;-;6,964.75;1,790.25;5,939.50;344.50;1,845.25
Feb 25, 2024 11:00 AM;Feb 25, 2024 12:00 PM;4,361.50;2,019.00;455.75;12,116.00;23,674.75;116.25;-;6,804.25;1,772.00;5,681.75;80.25;1,852.25
Feb 25, 2024 12:00 PM;Feb 25, 2024 1:00 PM;4,292.75;2,049.00;380.75;11,839.00;25,155.50;116.00;-;5,884.50;1,725.00;5,701.50;158.75;1,929.25
Feb 25, 2024 1:00 PM;Feb 25, 2024 2:00 PM;4,285.50;2,121.25;456.50;10,820.25;23,778.25;116.00;-;5,711.75;1,698.50;5,599.00;116.00;1,930.00
Feb 25, 2024 2:00 PM;Feb 25, 2024 3:00 PM;4,304.00;2,092.25;610.00;9,227.75;19,989.75;115.00;-;6,168.00;1,737.50;5,970.50;252.00;1,948.50
Feb 25, 2024 3:00 PM;Feb 25, 2024 4:00 PM;4,373.75;2,015.00;712.50;7,164.50;14,611.50;114.00;-;7,489.00;1,848.00;6,678.00;272.75;1,924.75
Feb 25, 2024 4:00 PM;Feb 25, 2024 5:00 PM;4,578.25;1,977.25;750.75;5,431.75;7,109.50;114.50;-;8,980.00;2,201.75;7,381.25;943.50;1,947.50
Feb 25, 2024 5:00 PM;Feb 25, 2024 6:00 PM;4,813.50;2,082.50;698.00;5,031.50;935.00;116.00;-;9,755.75;2,411.00;8,909.00;3,253.50;1,994.00
Feb 25, 2024 6:00 PM;Feb 25, 2024 7:00 PM;4,878.75;2,142.75;627.25;5,843.50;13.50;116.00;-;10,084.75;2,489.75;9,434.00;5,137.75;1,987.75
Feb 25, 2024 7:00 PM;Feb 25, 2024 8:00 PM;4,858.75;2,096.50;466.25;7,264.00;7.50;116.00;-;10,156.50;2,448.75;9,304.50;4,210.75;1,918.50
Feb 25, 2024 8:00 PM;Feb 25, 2024 9:00 PM;4,755.25;1,970.00;205.50;7,977.75;4.25;116.00;-;10,231.75;2,284.00;8,828.75;2,295.50;1,889.75
Feb 25, 2024 9:00 PM;Feb 25, 2024 10:00 PM;4,630.75;1,971.50;270.25;7,980.75;5.50;118.00;-;10,093.00;2,178.50;8,018.25;1,347.75;1,878.50
Feb 25, 2024 10:00 PM;Feb 25, 2024 11:00 PM;4,525.50;1,941.25;519.50;7,732.75;4.75;118.75;-;10,011.00;2,126.75;7,261.00;1,245.50;1,919.75
Feb 25, 2024 11:00 PM;Feb 26, 2024 12:00 AM;4,370.25;1,922.00;625.25;7,805.25;3.25;119.50;-;9,197.25;1,950.00;7,112.75;152.75;1,959.75
Feb 26, 2024 12:00 AM;Feb 26, 2024 1:00 AM;4,194.25;1,960.50;527.00;8,406.25;4.00;120.00;-;8,410.50;1,758.50;6,268.75;52.75;1,946.00
Feb 26, 2024 1:00 AM;Feb 26, 2024 2:00 AM;4,152.25;1,921.00;753.50;8,995.00;4.00;120.00;-;7,986.50;1,795.00;5,975.25;80.00;1,885.25
Feb 26, 2024 2:00 AM;Feb 26, 2024 3:00 AM;4,147.00;1,926.00;874.50;9,613.00;3.75;119.75;-;7,772.25;1,845.50;6,040.75;103.25;1,912.75
Feb 26, 2024 3:00 AM;Feb 26, 2024 4:00 AM;4,141.00;1,924.00;1,024.25;10,295.25;3.00;119.50;-;7,297.50;1,912.75;6,110.50;145.75;1,940.50
Feb 26, 2024 4:00 AM;Feb 26, 2024 5:00 AM;4,169.50;1,939.75;1,842.25;10,617.50;3.25;119.50;-;7,653.50;1,961.00;6,279.25;11.50;1,902.25
Feb 26, 2024 5:00 AM;Feb 26, 2024 6:00 AM;4,221.75;1,970.50;1,925.75;10,740.75;3.00;118.50;-;8,903.25;2,070.50;7,047.00;100.75;1,869.75
Feb 26, 2024 6:00 AM;Feb 26, 2024 7:00 AM;4,458.00;2,029.75;1,854.00;11,564.25;6.50;116.25;-;10,987.00;2,844.75;8,499.50;706.75;1,908.50
Feb 26, 2024 7:00 AM;Feb 26, 2024 8:00 AM;4,717.00;2,026.00;1,774.50;12,117.00;844.75;115.00;-;12,034.75;3,150.00;9,517.75;1,785.00;1,922.75
Feb 26, 2024 8:00 AM;Feb 26, 2024 9:00 AM;4,765.50;1,930.50;2,637.75;11,485.75;4,744.25;110.75;-;12,291.25;3,457.00;9,564.25;1,837.00;1,900.75
Feb 26, 2024 9:00 AM;Feb 26, 2024 10:00 AM;4,689.75;1,987.00;3,039.50;9,814.75;9,650.00;108.50;-;12,224.50;3,375.50;9,491.00;1,006.00;1,903.00
Feb 26, 2024 10:00 AM;Feb 26, 2024 11:00 AM;4,514.75;1,973.75;3,736.75;7,948.00;13,577.75;115.00;-;12,162.25;3,013.75;8,964.25;767.50;1,909.25
Feb 26, 2024 11:00 AM;Feb 26, 2024 12:00 PM;4,435.25;1,965.00;4,070.50;6,542.75;15,976.00;115.50;-;11,569.25;2,843.50;8,579.75;301.00;1,873.50
Feb 26, 2024 12:00 PM;Feb 26, 2024 1:00 PM;4,321.00;1,986.75;3,906.00;6,141.00;16,325.00;116.25;-;11,423.50;2,738.25;8,450.00;981.00;1,899.50
Feb 26, 2024 1:00 PM;Feb 26, 2024 2:00 PM;4,319.25;1,952.00;3,766.25;6,555.75;15,016.75;116.00;-;11,525.75;2,783.25;8,456.25;643.25;1,917.75
Feb 26, 2024 2:00 PM;Feb 26, 2024 3:00 PM;4,338.00;2,061.00;3,365.75;7,673.50;12,443.50;116.75;-;11,942.75;2,919.50;8,459.50;363.75;1,906.25
Feb 26, 2024 3:00 PM;Feb 26, 2024 4:00 PM;4,413.75;2,038.25;3,327.25;9,050.50;8,235.50;116.00;-;11,898.25;2,995.50;8,407.00;542.25;1,909.25
Feb 26, 2024 4:00 PM;Feb 26, 2024 5:00 PM;4,607.00;2,038.75;3,624.50;10,407.00;3,559.00;117.00;-;12,938.25;3,501.75;8,832.25;901.75;1,976.50
Feb 26, 2024 5:00 PM;Feb 26, 2024 6:00 PM;4,747.00;2,027.75;3,825.25;12,631.50;528.00;117.50;-;13,206.50;3,832.75;9,528.50;2,292.00;1,968.50
Feb 26, 2024 6:00 PM;Feb 26, 2024 7:00 PM;4,832.50;2,053.25;3,721.50;15,053.75;9.00;116.00;-;13,407.50;3,733.00;10,032.75;3,344.75;1,905.50
Feb 26, 2024 7:00 PM;Feb 26, 2024 8:00 PM;4,794.50;1,983.00;3,563.75;16,178.50;4.75;114.50;-;13,523.25;3,485.50;10,054.25;2,713.50;1,942.75
Feb 26, 2024 8:00 PM;Feb 26, 2024 9:00 PM;4,673.75;1,988.00;3,287.25;16,359.75;5.75;117.25;-;13,457.25;3,382.50;9,696.50;1,220.00;1,973.50
Feb 26, 2024 9:00 PM;Feb 26, 2024 10:00 PM;4,491.00;2,009.75;2,860.00;15,522.00;4.00;118.75;-;12,852.25;3,289.00;8,890.50;379.25;1,931.50
Feb 26, 2024 10:00 PM;Feb 26, 2024 11:00 PM;4,372.00;2,009.75;2,169.50;14,116.50;3.75;119.75;-;12,478.50;3,037.00;8,785.25;346.25;1,915.50
Feb 26, 2024 11:00 PM;Feb 27, 2024 12:00 AM;4,283.50;1,900.50;1,587.50;13,718.75;3.50;122.00;-;11,414.25;2,633.75;8,454.00;128.25;1,906.25
Feb 27, 2024 12:00 AM;Feb 27, 2024 1:00 AM;4,212.25;1,889.75;1,341.50;13,299.25;4.00;122.25;-;10,345.75;2,521.25;7,681.75;92.00;1,998.25
Feb 27, 2024 1:00 AM;Feb 27, 2024 2:00 AM;4,188.75;1,835.75;1,307.00;12,430.75;4.00;122.00;-;10,382.00;2,501.75;7,315.00;14.50;2,060.50
Feb 27, 2024 2:00 AM;Feb 27, 2024 3:00 AM;4,186.00;1,902.00;1,121.75;11,460.50;4.00;121.00;-;10,471.75;2,499.50;7,307.75;33.00;2,019.00
Feb 27, 2024 3:00 AM;Feb 27, 2024 4:00 AM;4,191.75;1,879.75;851.75;10,715.50;4.00;120.50;-;10,512.00;2,496.75;7,328.25;14.75;1,934.75
Feb 27, 2024 4:00 AM;Feb 27, 2024 5:00 AM;4,234.25;1,888.00;603.00;10,400.75;4.00;119.50;-;11,379.50;2,544.00;7,917.50;26.50;1,952.25
Feb 27, 2024 5:00 AM;Feb 27, 2024 6:00 AM;4,277.00;1,929.25;473.50;9,654.00;4.00;117.50;-;13,333.75;2,891.50;8,663.75;178.75;1,941.50
Feb 27, 2024 6:00 AM;Feb 27, 2024 7:00 AM;4,518.25;2,050.50;374.25;8,575.75;6.75;116.25;-;14,517.00;3,759.75;10,220.50;1,339.25;1,990.25
Feb 27, 2024 7:00 AM;Feb 27, 2024 8:00 AM;4,769.00;2,167.50;265.25;7,807.25;394.00;116.25;-;14,919.25;4,363.00;11,912.00;4,102.00;2,034.00
Feb 27, 2024 8:00 AM;Feb 27, 2024 9:00 AM;4,802.75;2,143.50;272.00;6,761.25;2,758.50;114.75;-;15,121.50;4,335.50;12,579.25;3,443.00;2,079.00
Feb 27, 2024 9:00 AM;Feb 27, 2024 10:00 AM;4,699.75;2,064.50;277.50;5,412.00;6,347.50;115.00;-;15,146.50;4,243.75;12,793.50;1,904.75;2,066.75
Feb 27, 2024 10:00 AM;Feb 27, 2024 11:00 AM;4,550.25;2,099.00;278.50;4,382.00;9,184.00;115.00;-;15,067.75;4,102.25;12,358.75;1,525.25;1,967.00
